Euler1,Euler2,Euler3,default10,default15,default20,default25,default30
42,28,77,0.002,0.002,0.002,0.002,0.001
42,28,84,0.001,0.001,0.001,0.001,0.001
42,28,91,0.006,0.006,0.007,0.006,0.006
42,28,98,0.008,0.009,0.009,0.009,0.009
42,28,105,0.007,0.008,0.008,0.007,0.008
42,28,112,0.004,0.004,0.004,0.004,0.004
42,28,119,0.006,0.005,0.006,0.005,0.005
42,28,126,0.003,0.004,0.004,0.003,0.003
42,28,133,0.002,0.001,0.002,0.001,0.001
42,28,140,0.001,0.001,0.001,0.001,0.001
42,28,147,0.007,0.002,0.004,0.004,0.003
42,28,154,0.005,0.006,0.006,0.007,0.007
42,28,161,0.002,0.001,0.001,0.001,0.001
42,28,168,0.008,0.009,0.009,0.008,0.009
42,28,175,0.002,0.002,0.002,0.002,0.001
42,35,0,0.002,0.002,0.002,0.002,0.002
42,35,7,0.004,0.004,0.005,0.005,0.005
42,35,14,0.005,0.006,0.005,0.006,0.006
42,35,21,0.002,0.002,0.002,0.001,0.001
42,35,28,0.007,0.007,0.007,0.008,0.007
42,35,35,0.003,0.002,0.002,0.002,0.002
42,35,42,0.006,0.006,0.005,0.005,0.006
42,35,49,0.001,0.001,0.001,0.001,0.001
42,35,56,0.005,0.005,0.005,0.006,0.004
42,35,63,0.0,0.0,0.0,0.0,0.0
42,35,70,0.005,0.006,0.006,0.006,0.006
42,35,77,0.005,0.004,0.003,0.005,0.004
42,35,84,0.002,0.002,0.002,0.002,0.002
42,35,91,0.005,0.004,0.004,0.006,0.005
42,35,98,0.005,0.005,0.005,0.005,0.005
42,35,105,0.007,0.005,0.006,0.005,0.007
42,35,112,0.002,0.004,0.004,0.002,0.002
42,35,119,0.006,0.002,0.005,0.004,0.005
42,35,126,0.005,0.005,0.005,0.005,0.005
42,35,133,0.005,0.005,0.004,0.007,0.005
42,35,140,0.005,0.006,0.006,0.006,0.006
42,35,147,0.003,0.004,0.003,0.003,0.003
42,35,154,0.006,0.006,0.006,0.006,0.006
42,35,161,0.006,0.006,0.006,0.006,0.006
42,35,168,0.002,0.002,0.002,0.002,0.002
42,35,175,0.002,0.002,0.003,0.002,0.002
42,42,0,0.002,0.002,0.002,0.001,0.002
42,42,7,0.004,0.004,0.004,0.004,0.003
42,42,14,0.005,0.005,0.005,0.005,0.005
42,42,21,0.004,0.004,0.004,0.004,0.004
42,42,28,0.003,0.003,0.003,0.003,0.003
42,42,35,0.005,0.005,0.005,0.006,0.006
42,42,42,0.006,0.006,0.006,0.006,0.006
42,42,49,0.003,0.004,0.003,0.004,0.003
42,42,56,0.002,0.003,0.002,0.003,0.003
42,42,63,0.004,0.003,0.003,0.003,0.003
42,42,70,0.005,0.005,0.005,0.005,0.005
42,42,77,0.004,0.004,0.004,0.004,0.004
42,42,84,0.002,0.002,0.002,0.002,0.001
42,42,91,0.003,0.003,0.003,0.003,0.003
42,42,98,0.004,0.006,0.006,0.006,0.006
42,42,105,0.005,0.005,0.005,0.005,0.005
42,42,112,0.004,0.005,0.005,0.004,0.004
42,42,119,0.004,0.005,0.005,0.004,0.004
42,42,126,0.004,0.004,0.004,0.004,0.004
42,42,133,0.005,0.004,0.005,0.005,0.005
42,42,140,0.003,0.002,0.003,0.003,0.003
42,42,147,0.004,0.004,0.004,0.005,0.004
42,42,154,0.004,0.004,0.004,0.004,0.004
42,42,161,0.003,0.003,0.002,0.003,0.002
42,42,168,0.003,0.003,0.004,0.003,0.003
42,42,175,0.002,0.002,0.002,0.002,0.003
42,49,0,0.002,0.002,0.002,0.002,0.002
42,49,7,0.004,0.005,0.004,0.004,0.004
42,49,14,0.002,0.002,0.002,0.002,0.002
42,49,21,0.005,0.005,0.005,0.005,0.005
42,49,28,0.004,0.004,0.004,0.004,0.004
42,49,35,0.003,0.003,0.003,0.003,0.003
42,49,42,0.004,0.004,0.004,0.004,0.004
42,49,49,0.003,0.002,0.003,0.003,0.002
42,49,56,0.004,0.004,0.003,0.004,0.004
42,49,63,0.005,0.005,0.005,0.005,0.005
42,49,70,0.004,0.004,0.004,0.004,0.004
42,49,77,0.005,0.005,0.005,0.005,0.005
42,49,84,0.005,0.005,0.005,0.005,0.005
42,49,91,0.004,0.004,0.004,0.004,0.004
42,49,98,0.005,0.005,0.004,0.005,0.005
42,49,105,0.003,0.003,0.003,0.003,0.003
42,49,112,0.005,0.005,0.005,0.005,0.005
42,49,119,0.004,0.005,0.004,0.004,0.004
42,49,126,0.004,0.004,0.004,0.004,0.004
42,49,133,0.005,0.004,0.004,0.004,0.004
42,49,140,0.004,0.004,0.004,0.004,0.004
42,49,147,0.004,0.004,0.004,0.004,0.004
42,49,154,0.002,0.002,0.002,0.002,0.002
42,49,161,0.004,0.004,0.004,0.003,0.004
42,49,168,0.004,0.003,0.003,0.003,0.003
42,49,175,0.003,0.003,0.003,0.003,0.003
42,56,0,0.004,0.003,0.003,0.003,0.003
42,56,7,0.002,0.004,0.004,0.004,0.004
42,56,14,0.003,0.003,0.003,0.003,0.003
42,56,21,0.003,0.003,0.004,0.004,0.004
42,56,28,0.003,0.003,0.003,0.003,0.003
42,56,35,0.003,0.003,0.003,0.003,0.003
42,56,42,0.003,0.003,0.003,0.003,0.003
42,56,49,0.003,0.003,0.003,0.003,0.003
42,56,56,0.004,0.004,0.004,0.004,0.004
42,56,63,0.004,0.004,0.003,0.003,0.003
42,56,70,0.003,0.004,0.004,0.004,0.004
42,56,77,0.004,0.004,0.004,0.004,0.004
42,56,84,0.004,0.004,0.003,0.003,0.003
42,56,91,0.003,0.003,0.003,0.003,0.003
42,56,98,0.003,0.003,0.003,0.003,0.003
42,56,105,0.001,0.002,0.002,0.002,0.001
42,56,112,0.004,0.004,0.004,0.004,0.004
42,56,119,0.003,0.004,0.004,0.003,0.004
42,56,126,0.004,0.004,0.004,0.004,0.004
42,56,133,0.003,0.003,0.003,0.003,0.003
42,56,140,0.003,0.004,0.004,0.003,0.004
42,56,147,0.004,0.004,0.004,0.004,0.004
42,56,154,0.003,0.002,0.002,0.002,0.002
42,56,161,0.003,0.003,0.003,0.003,0.003
42,56,168,0.004,0.004,0.004,0.004,0.004
42,56,175,0.004,0.004,0.004,0.004,0.004
42,63,0,0.003,0.003,0.003,0.003,0.003
42,63,7,0.004,0.003,0.003,0.003,0.003
42,63,14,0.003,0.003,0.003,0.002,0.003
42,63,21,0.003,0.003,0.003,0.003,0.003
42,63,28,0.004,0.003,0.004,0.003,0.004
42,63,35,0.003,0.004,0.004,0.004,0.004
42,63,42,0.003,0.004,0.003,0.004,0.003
42,63,49,0.004,0.004,0.004,0.004,0.004
42,63,56,0.003,0.003,0.004,0.003,0.004
42,63,63,0.003,0.003,0.003,0.003,0.003
42,63,70,0.004,0.003,0.003,0.003,0.003
42,63,77,0.004,0.003,0.003,0.003,0.003
42,63,84,0.003,0.003,0.003,0.003,0.003
42,63,91,0.004,0.004,0.004,0.004,0.004
42,63,98,0.003,0.003,0.003,0.003,0.003
42,63,105,0.003,0.003,0.003,0.003,0.003
42,63,112,0.003,0.003,0.003,0.003,0.003
42,63,119,0.003,0.003,0.003,0.003,0.003
42,63,126,0.004,0.003,0.004,0.003,0.004
42,63,133,0.001,0.001,0.001,0.002,0.002
42,63,140,0.002,0.002,0.002,0.002,0.002
42,63,147,0.003,0.002,0.003,0.003,0.003
42,63,154,0.002,0.002,0.001,0.002,0.002
42,63,161,0.003,0.003,0.003,0.003,0.003
42,63,168,0.002,0.002,0.003,0.002,0.002
42,63,175,0.002,0.002,0.002,0.002,0.002
42,70,0,0.003,0.003,0.003,0.003,0.003
42,70,7,0.003,0.004,0.003,0.003,0.004
42,70,14,0.003,0.003,0.003,0.003,0.003
42,70,21,0.003,0.003,0.003,0.003,0.003
42,70,28,0.003,0.003,0.002,0.003,0.003
42,70,35,0.003,0.003,0.003,0.003,0.003
42,70,42,0.004,0.004,0.004,0.004,0.004
42,70,49,0.003,0.003,0.003,0.003,0.003
42,70,56,0.003,0.002,0.003,0.002,0.003
42,70,63,0.002,0.003,0.002,0.002,0.002
42,70,70,0.003,0.003,0.003,0.003,0.003
42,70,77,0.003,0.004,0.004,0.004,0.003
42,70,84,0.003,0.003,0.003,0.004,0.004
42,70,91,0.004,0.004,0.004,0.004,0.004
42,70,98,0.003,0.003,0.003,0.003,0.003
42,70,105,0.003,0.003,0.003,0.003,0.003
42,70,112,0.003,0.003,0.003,0.003,0.003
42,70,119,0.003,0.003,0.003,0.003,0.003
42,70,126,0.003,0.003,0.003,0.003,0.003
42,70,133,0.003,0.003,0.003,0.004,0.004
42,70,140,0.003,0.003,0.003,0.003,0.003
42,70,147,0.003,0.003,0.003,0.003,0.003
42,70,154,0.002,0.003,0.003,0.003,0.003
42,70,161,0.003,0.003,0.003,0.003,0.003
42,70,168,0.003,0.003,0.003,0.003,0.003
42,70,175,0.003,0.003,0.003,0.003,0.003
42,77,0,0.003,0.004,0.003,0.003,0.003
42,77,7,0.003,0.003,0.003,0.003,0.003
42,77,14,0.003,0.002,0.002,0.002,0.002
42,77,21,0.004,0.003,0.005,0.003,0.004
42,77,28,0.003,0.003,0.003,0.003,0.003
42,77,35,0.003,0.003,0.003,0.003,0.003
42,77,42,0.004,0.003,0.004,0.004,0.004
42,77,49,0.002,0.003,0.003,0.003,0.003
42,77,56,0.003,0.003,0.003,0.003,0.003
42,77,63,0.004,0.004,0.004,0.004,0.004
42,77,70,0.003,0.003,0.003,0.003,0.003
42,77,77,0.003,0.003,0.003,0.003,0.003
42,77,84,0.003,0.003,0.004,0.004,0.003
42,77,91,0.003,0.003,0.003,0.003,0.003
42,77,98,0.003,0.003,0.003,0.003,0.003
42,77,105,0.003,0.002,0.003,0.002,0.003
42,77,112,0.003,0.003,0.003,0.003,0.003
42,77,119,0.003,0.003,0.003,0.004,0.003
42,77,126,0.003,0.003,0.003,0.003,0.003
42,77,133,0.002,0.002,0.004,0.002,0.002
42,77,140,0.004,0.003,0.003,0.003,0.003
42,77,147,0.002,0.003,0.003,0.002,0.002
42,77,154,0.003,0.003,0.003,0.003,0.003
42,77,161,0.003,0.003,0.003,0.004,0.004
42,77,168,0.003,0.003,0.003,0.003,0.003
42,77,175,0.004,0.003,0.003,0.003,0.003
42,84,0,0.004,0.005,0.004,0.004,0.004
42,84,7,0.003,0.013,0.004,0.003,0.005
42,84,14,0.003,0.004,0.003,0.003,0.004
42,84,21,0.002,0.004,0.005,0.007,0.006
42,84,28,0.003,0.003,0.003,0.003,0.003
42,84,35,0.004,0.003,0.003,0.003,0.003
42,84,42,0.006,0.005,0.004,0.005,0.005
42,84,49,0.005,0.004,0.005,0.003,0.005
42,84,56,0.003,0.003,0.003,0.003,0.003
42,84,63,0.003,0.004,0.004,0.004,0.004
42,84,70,0.003,0.004,0.003,0.003,0.004
42,84,77,0.003,0.002,0.004,0.003,0.003
42,84,84,0.005,0.006,0.005,0.005,0.005
42,84,91,0.003,0.003,0.003,0.003,0.003
42,84,98,0.003,0.002,0.002,0.003,0.002
42,84,105,0.003,0.004,0.003,0.003,0.003
42,84,112,0.003,0.003,0.003,0.003,0.003
42,84,119,0.003,0.004,0.003,0.004,0.003
42,84,126,0.003,0.003,0.003,0.003,0.003
42,84,133,0.004,0.003,0.003,0.003,0.004
42,84,140,0.003,0.002,0.002,0.002,0.003
42,84,147,0.005,0.004,0.004,0.004,0.004
42,84,154,0.005,0.005,0.006,0.005,0.005
42,84,161,0.004,0.004,0.004,0.004,0.004
42,84,168,0.003,0.003,0.004,0.003,0.003
42,84,175,0.006,0.006,0.006,0.007,0.007
49,0,0,0.0,0.0,0.276,0.0,0.204
49,0,7,0.204,0.294,0.26,0.0,0.323
49,0,14,0.0,0.0,0.0,0.0,0.0
49,0,21,0.378,0.0,0.143,0.262,0.0
49,0,28,0.0,0.0,0.0,0.0,0.253
49,0,35,0.0,0.0,0.0,0.0,0.292
49,0,42,0.0,0.0,0.0,0.276,0.0
49,0,49,0.265,0.284,0.311,0.328,0.0
49,0,56,0.246,0.0,0.002,0.0,0.0
49,0,63,0.0,0.381,0.271,0.0,0.0
49,0,70,0.116,0.0,0.0,0.0,0.283
49,0,77,0.0,0.277,0.253,0.0,0.0
49,0,84,0.34,0.281,0.276,0.0,0.0
49,0,91,0.0,0.277,0.0,0.0,0.0
49,0,98,0.0,0.0,0.344,0.0,0.255
49,0,105,0.337,0.0,0.0,0.0,0.255
49,0,112,0.0,0.311,0.0,0.0,0.244
49,0,119,0.0,0.253,0.152,0.261,0.0
49,0,126,0.308,0.0,0.249,0.312,0.0
49,0,133,0.294,0.0,0.0,0.0,0.0
49,0,140,0.359,0.324,0.0,0.0,0.0
49,0,147,0.227,0.0,0.0,0.255,0.274
49,0,154,0.515,0.0,0.0,0.0,0.0
49,0,161,0.325,0.263,0.0,0.0,0.0
49,0,168,0.0,0.305,0.192,0.221,0.288
49,0,175,0.0,0.0,0.344,0.0,0.007
49,7,0,0.009,0.38,0.003,0.003,0.0
49,7,7,0.003,0.041,0.01,0.008,0.004
49,7,14,0.474,3.108,0.007,0.013,0.005
49,7,21,1.4,0.03,2.837,0.001,0.004
49,7,28,0.01,0.005,0.005,0.004,0.005
49,7,35,0.059,0.013,0.031,0.002,0.008
49,7,42,0.002,0.002,0.012,0.202,0.002
49,7,49,0.003,0.016,0.004,0.004,0.003
49,7,56,0.01,0.441,0.006,0.005,0.004
49,7,63,0.022,0.003,0.019,0.032,0.005
49,7,70,0.008,0.004,0.008,0.007,0.002
49,7,77,0.031,0.004,0.004,0.012,0.008
49,7,84,0.004,0.798,0.008,0.006,0.003
49,7,91,0.732,0.003,0.007,0.006,0.003
49,7,98,0.002,1.4,0.003,0.425,0.002
49,7,105,0.179,0.014,0.033,0.003,0.007
49,7,112,0.011,0.021,0.007,0.023,0.009
49,7,119,0.025,0.033,0.04,0.003,0.007
49,7,126,0.131,0.013,0.01,0.007,0.002
49,7,133,0.017,0.016,0.014,0.007,0.052
49,7,140,0.027,0.033,0.001,0.005,0.003
49,7,147,0.009,0.005,0.032,0.003,0.009
49,7,154,0.004,1.754,0.014,0.006,0.002
49,7,161,0.814,1.228,0.245,0.002,0.004
49,7,168,0.03,0.021,0.031,0.024,0.017
49,7,175,0.012,0.466,0.821,0.201,0.019
49,14,0,0.867,0.0,0.001,0.001,0.001
49,14,7,0.001,0.002,0.002,0.001,0.0
49,14,14,0.005,0.003,0.002,0.002,0.002
49,14,21,0.008,0.007,0.005,0.009,0.004
49,14,28,0.004,0.003,0.003,0.002,0.001
49,14,35,0.004,0.004,0.003,0.002,0.003
49,14,42,0.008,0.002,0.002,0.002,0.002
49,14,49,0.003,0.003,0.002,0.007,0.001
49,14,56,0.003,0.002,0.002,0.002,0.002
49,14,63,0.001,0.002,0.002,0.002,0.002
49,14,70,0.016,0.019,0.012,0.011,0.012
49,14,77,0.001,0.001,0.001,0.001,0.001
49,14,84,0.001,0.002,0.001,0.002,0.002
49,14,91,0.009,0.003,0.001,0.0,0.001
49,14,98,0.007,0.009,0.001,0.001,0.005
49,14,105,0.001,0.001,0.001,0.0,0.002
49,14,112,0.02,0.021,0.02,0.021,0.02
49,14,119,0.006,0.004,0.001,0.002,0.001
49,14,126,0.017,0.019,0.019,0.019,0.018
49,14,133,0.0,0.003,0.002,0.001,0.001
49,14,140,0.004,0.004,0.002,0.0,0.002
49,14,147,0.002,0.002,0.006,0.003,0.002
49,14,154,0.005,0.003,0.003,0.004,0.004
49,14,161,0.017,0.001,0.001,0.002,0.002
49,14,168,0.001,0.003,0.001,0.001,0.002
49,14,175,1.736,0.003,0.004,0.006,0.001
49,21,0,0.001,0.0,0.0,0.002,0.001
49,21,7,0.001,0.003,0.004,0.004,0.002
49,21,14,0.001,0.001,0.001,0.002,0.001
49,21,21,0.001,0.001,0.002,0.001,0.001
49,21,28,0.001,0.002,0.001,0.001,0.002
49,21,35,0.011,0.014,0.013,0.013,0.011
49,21,42,0.001,0.001,0.001,0.002,0.001
49,21,49,0.007,0.007,0.006,0.007,0.007
49,21,56,0.001,0.001,0.001,0.001,0.001
49,21,63,0.01,0.01,0.01,0.011,0.009
49,21,70,0.002,0.002,0.002,0.002,0.002
49,21,77,0.002,0.001,0.001,0.001,0.002
49,21,84,0.015,0.015,0.015,0.015,0.016
49,21,91,0.009,0.01,0.01,0.011,0.009
49,21,98,0.015,0.015,0.015,0.014,0.015
49,21,105,0.015,0.015,0.015,0.014,0.014
49,21,112,0.004,0.003,0.005,0.004,0.004
49,21,119,0.01,0.007,0.009,0.011,0.008
49,21,126,0.005,0.004,0.002,0.002,0.001
49,21,133,0.001,0.006,0.001,0.002,0.002
49,21,140,0.003,0.003,0.002,0.003,0.003
49,21,147,0.007,0.012,0.007,0.009,0.008
49,21,154,0.003,0.003,0.004,0.002,0.002
49,21,161,0.003,0.001,0.001,0.001,0.003
49,21,168,0.005,0.007,0.006,0.005,0.005
49,21,175,0.012,0.011,0.013,0.012,0.012
49,28,0,0.004,0.004,0.004,0.005,0.004
49,28,7,0.003,0.003,0.003,0.004,0.003
49,28,14,0.009,0.009,0.008,0.008,0.008
49,28,21,10.829,0.008,0.009,0.009,0.009
49,28,28,0.002,0.004,0.004,0.002,0.003
49,28,35,0.01,0.01,0.009,0.009,0.008
49,28,42,0.007,0.007,0.006,0.007,0.007
49,28,49,0.002,0.002,0.005,0.002,0.003
49,28,56,0.009,0.009,0.008,0.008,0.008
49,28,63,0.001,0.001,0.001,0.001,0.001
49,28,70,0.002,0.004,0.003,0.003,0.002
49,28,77,0.004,0.006,0.007,0.006,0.006
49,28,84,0.006,0.005,0.004,0.005,0.005
49,28,91,0.001,0.001,0.003,0.001,0.001
49,28,98,0.009,0.009,0.01,0.011,0.011
49,28,105,0.01,0.011,0.011,0.011,0.01
49,28,112,0.001,0.001,0.001,0.001,0.001
49,28,119,0.009,0.01,0.009,0.01,0.01
49,28,126,0.008,0.007,0.01,0.008,0.008
49,28,133,0.003,0.001,0.003,0.001,0.002
49,28,140,0.003,0.002,0.003,0.003,0.003
49,28,147,0.007,0.007,0.009,0.008,0.01
49,28,154,0.003,0.002,0.001,0.002,0.002
49,28,161,0.008,0.007,0.006,0.006,0.006
49,28,168,0.01,0.012,0.01,0.009,0.011
49,28,175,0.005,0.004,0.005,0.005,0.007
49,35,0,0.005,0.006,0.006,0.006,0.006
49,35,7,0.008,0.008,0.008,0.008,0.008
49,35,14,0.006,0.006,0.005,0.005,0.005
49,35,21,0.008,0.007,0.007,0.007,0.007
49,35,28,0.003,0.004,0.004,0.003,0.004
49,35,35,0.001,0.0,0.001,0.0,0.0
49,35,42,0.006,0.006,0.005,0.006,0.006
49,35,49,0.005,0.005,0.006,0.006,0.005
49,35,56,0.005,0.003,0.003,0.005,0.004
49,35,63,0.004,0.004,0.005,0.005,0.004
49,35,70,0.005,0.006,0.005,0.005,0.005
49,35,77,0.007,0.007,0.007,0.007,0.007
49,35,84,0.006,0.006,0.006,0.006,0.007
49,35,91,0.003,0.003,0.002,0.003,0.002
49,35,98,0.003,0.004,0.002,0.005,0.003
49,35,105,0.004,0.004,0.004,0.003,0.004
49,35,112,0.006,0.007,0.006,0.006,0.006
49,35,119,0.005,0.004,0.005,0.005,0.005
49,35,126,0.005,0.004,0.004,0.004,0.003
49,35,133,0.004,0.005,0.004,0.004,0.005
49,35,140,0.007,0.007,0.007,0.007,0.007
49,35,147,0.002,0.002,0.002,0.001,0.001
49,35,154,0.007,0.007,0.007,0.007,0.006
49,35,161,0.002,0.003,0.001,0.002,0.003
49,35,168,0.003,0.002,0.003,0.004,0.002
49,35,175,0.004,0.004,0.004,0.004,0.004
49,42,0,0.003,0.005,0.005,0.005,0.005
49,42,7,0.006,0.006,0.006,0.006,0.006
49,42,14,0.003,0.003,0.003,0.003,0.003
49,42,21,0.007,0.007,0.007,0.007,0.007
49,42,28,0.007,0.007,0.007,0.007,0.007
49,42,35,0.002,0.003,0.004,0.003,0.003
49,42,42,0.005,0.006,0.005,0.005,0.005
49,42,49,0.004,0.004,0.004,0.004,0.004
49,42,56,0.006,0.006,0.006,0.006,0.006
49,42,63,0.006,0.006,0.006,0.006,0.006
49,42,70,0.004,0.003,0.003,0.003,0.003
49,42,77,0.006,0.006,0.006,0.006,0.006
49,42,84,0.006,0.006,0.006,0.006,0.006
49,42,91,0.005,0.005,0.005,0.005,0.005
49,42,98,0.006,0.007,0.007,0.006,0.006
49,42,105,0.007,0.007,0.007,0.007,0.007
49,42,112,0.004,0.004,0.004,0.004,0.004
49,42,119,0.005,0.005,0.005,0.005,0.005
49,42,126,0.002,0.003,0.003,0.002,0.002
49,42,133,0.002,0.001,0.002,0.002,0.002
49,42,140,0.003,0.003,0.003,0.004,0.002
49,42,147,0.005,0.005,0.005,0.005,0.005
49,42,154,0.005,0.005,0.004,0.005,0.005
49,42,161,0.002,0.003,0.002,0.002,0.002
49,42,168,0.006,0.006,0.006,0.006,0.006
49,42,175,0.004,0.005,0.004,0.004,0.005
49,49,0,0.004,0.004,0.004,0.005,0.005
49,49,7,0.005,0.004,0.004,0.006,0.005
49,49,14,0.005,0.005,0.005,0.005,0.005
49,49,21,0.003,0.003,0.003,0.003,0.003
49,49,28,0.003,0.003,0.003,0.003,0.003
49,49,35,0.004,0.004,0.004,0.004,0.004
49,49,42,0.004,0.004,0.004,0.004,0.004
49,49,49,0.004,0.004,0.004,0.003,0.004
49,49,56,0.003,0.003,0.003,0.003,0.003
49,49,63,0.005,0.004,0.004,0.004,0.004
49,49,70,0.005,0.005,0.005,0.005,0.005
49,49,77,0.004,0.004,0.005,0.004,0.004
49,49,84,0.005,0.005,0.005,0.005,0.005
49,49,91,0.004,0.005,0.005,0.004,0.004
49,49,98,0.004,0.005,0.004,0.004,0.004
49,49,105,0.003,0.004,0.004,0.004,0.004
49,49,112,0.003,0.003,0.003,0.003,0.003
49,49,119,0.005,0.005,0.005,0.005,0.005
49,49,126,0.005,0.005,0.005,0.005,0.005
49,49,133,0.006,0.005,0.005,0.006,0.006
49,49,140,0.005,0.005,0.005,0.004,0.005
49,49,147,0.002,0.003,0.002,0.002,0.001
49,49,154,0.006,0.005,0.006,0.006,0.005
49,49,161,0.003,0.003,0.004,0.003,0.003
49,49,168,0.004,0.003,0.003,0.003,0.003
49,49,175,0.004,0.004,0.004,0.004,0.005
49,56,0,0.004,0.004,0.004,0.004,0.004
49,56,7,0.003,0.003,0.003,0.003,0.003
49,56,14,0.004,0.004,0.004,0.004,0.004
49,56,21,0.004,0.004,0.004,0.004,0.004
49,56,28,0.004,0.004,0.004,0.004,0.004
49,56,35,0.004,0.005,0.005,0.005,0.005
49,56,42,0.005,0.004,0.004,0.004,0.004
49,56,49,0.004,0.002,0.002,0.003,0.002
49,56,56,0.004,0.004,0.004,0.004,0.004
49,56,63,0.004,0.004,0.004,0.004,0.004
49,56,70,0.004,0.004,0.004,0.004,0.004
49,56,77,0.004,0.004,0.005,0.005,0.005
49,56,84,0.004,0.004,0.004,0.004,0.004
49,56,91,0.005,0.005,0.005,0.005,0.005
49,56,98,0.003,0.003,0.003,0.003,0.003
49,56,105,0.003,0.004,0.004,0.004,0.004
49,56,112,0.002,0.002,0.002,0.002,0.002
49,56,119,0.004,0.004,0.004,0.004,0.004
49,56,126,0.003,0.004,0.004,0.004,0.004
49,56,133,0.004,0.004,0.004,0.004,0.004
49,56,140,0.004,0.003,0.003,0.003,0.003
49,56,147,0.004,0.004,0.004,0.004,0.004
49,56,154,0.004,0.004,0.004,0.004,0.004
49,56,161,0.005,0.005,0.005,0.004,0.005
49,56,168,0.003,0.004,0.004,0.003,0.003
49,56,175,0.004,0.004,0.004,0.004,0.004
49,63,0,0.003,0.004,0.004,0.004,0.004
49,63,7,0.003,0.003,0.003,0.002,0.002
49,63,14,0.004,0.003,0.003,0.003,0.003
49,63,21,0.002,0.002,0.003,0.002,0.002
49,63,28,0.004,0.003,0.003,0.003,0.004
49,63,35,0.003,0.003,0.003,0.003,0.003
49,63,42,0.003,0.003,0.003,0.003,0.003
49,63,49,0.003,0.003,0.003,0.003,0.003
49,63,56,0.004,0.004,0.004,0.004,0.004
49,63,63,0.002,0.002,0.002,0.002,0.002
49,63,70,0.001,0.003,0.002,0.002,0.003
49,63,77,0.003,0.003,0.002,0.002,0.003
49,63,84,0.003,0.003,0.003,0.003,0.003
49,63,91,0.003,0.003,0.003,0.003,0.003
49,63,98,0.004,0.003,0.004,0.004,0.004
49,63,105,0.003,0.003,0.003,0.003,0.002
49,63,112,0.004,0.004,0.004,0.004,0.003
49,63,119,0.003,0.003,0.003,0.003,0.003
49,63,126,0.004,0.004,0.004,0.004,0.004
49,63,133,0.003,0.003,0.003,0.003,0.003
49,63,140,0.004,0.004,0.004,0.004,0.004
49,63,147,0.004,0.003,0.004,0.004,0.004
49,63,154,0.004,0.004,0.004,0.004,0.004
49,63,161,0.003,0.003,0.004,0.003,0.003
49,63,168,0.003,0.004,0.004,0.004,0.004
49,63,175,0.004,0.004,0.004,0.004,0.004
49,70,0,0.003,0.003,0.004,0.004,0.003
49,70,7,0.004,0.003,0.003,0.003,0.004
49,70,14,0.003,0.003,0.003,0.002,0.003
49,70,21,0.003,0.003,0.003,0.003,0.003
49,70,28,0.003,0.003,0.003,0.003,0.003
49,70,35,0.004,0.003,0.003,0.003,0.003
49,70,42,0.003,0.003,0.003,0.003,0.003
49,70,49,0.003,0.003,0.003,0.003,0.003
49,70,56,0.003,0.003,0.003,0.003,0.003
49,70,63,0.004,0.004,0.004,0.004,0.004
49,70,70,0.003,0.003,0.003,0.003,0.003
49,70,77,0.003,0.003,0.003,0.003,0.003
49,70,84,0.003,0.003,0.002,0.003,0.002
49,70,91,0.003,0.003,0.003,0.003,0.003
49,70,98,0.004,0.003,0.003,0.003,0.004
49,70,105,0.003,0.003,0.003,0.003,0.003
49,70,112,0.003,0.003,0.003,0.003,0.003
49,70,119,0.003,0.003,0.003,0.003,0.003
49,70,126,0.003,0.003,0.002,0.003,0.003
49,70,133,0.002,0.002,0.002,0.002,0.002
49,70,140,0.003,0.003,0.003,0.003,0.003
49,70,147,0.003,0.003,0.003,0.003,0.003
49,70,154,0.003,0.003,0.003,0.003,0.003
49,70,161,0.003,0.003,0.002,0.003,0.002
49,70,168,0.003,0.003,0.003,0.003,0.003
49,70,175,0.002,0.002,0.002,0.002,0.002
49,77,0,0.002,0.003,0.002,0.002,0.002
49,77,7,0.002,0.002,0.002,0.002,0.002
49,77,14,0.003,0.003,0.003,0.003,0.003
49,77,21,0.004,0.004,0.006,0.004,0.004
49,77,28,0.003,0.003,0.003,0.003,0.003
49,77,35,0.003,0.003,0.003,0.003,0.003
49,77,42,0.003,0.003,0.003,0.003,0.003
49,77,49,0.003,0.002,0.003,0.003,0.003
49,77,56,0.004,0.004,0.004,0.003,0.004
49,77,63,0.003,0.004,0.004,0.004,0.003
49,77,70,0.003,0.003,0.003,0.003,0.003
49,77,77,0.003,0.003,0.003,0.003,0.003
49,77,84,0.003,0.004,0.003,0.004,0.004
49,77,91,0.003,0.004,0.003,0.003,0.003
49,77,98,0.003,0.003,0.003,0.003,0.003
49,77,105,0.004,0.003,0.003,0.003,0.003
49,77,112,0.003,0.004,0.003,0.004,0.003
49,77,119,0.003,0.003,0.003,0.003,0.003
49,77,126,0.003,0.002,0.003,0.003,0.003
49,77,133,0.003,0.003,0.003,0.003,0.003
49,77,140,0.003,0.003,0.003,0.003,0.003
49,77,147,0.003,0.003,0.003,0.003,0.003
49,77,154,0.004,0.004,0.004,0.004,0.004
49,77,161,0.004,0.002,0.003,0.003,0.003
49,77,168,0.003,0.003,0.003,0.003,0.003
49,77,175,0.004,0.004,0.004,0.004,0.003
49,84,0,0.003,0.003,0.002,0.002,0.003
49,84,7,0.005,0.002,0.002,0.002,0.002
